Return,Risk,Sharpe
0.18925876682768855,0.20118582320512365,0.6921897607352983
0.18940204345412895,0.20104180333286747,0.6933982940021642
0.198821089594065,0.20810827919032268,0.7151137387377203
0.19273045915893244,0.20790762555366085,0.6865090146589827
0.19861140318552897,0.20633722084972533,0.7202355569854365
0.21297276413133598,0.22928326719483497,0.7107922271224826
0.19267342990116185,0.19848691761038229,0.71880520700725
0.16981870758151701,0.19699980849736784,0.6082173809987127
0.17962267423828587,0.19544554880121928,0.663216302613883
0.191041974598555,0.19764239039588377,0.7136220843921367
0.21151271902813767,0.21622774843351622,0.746956485456806
0.20763267140300137,0.20998604479425617,0.7506816539044272
0.18261766586678274,0.19862683356062075,0.6676724563819216
0.1622104014397169,0.19629207265085738,0.5716501941436236
0.17977307961389616,0.19613888333610952,0.6616387194960884
0.18576416563337522,0.2009150815495188,0.6757290920438641
0.1878104689190616,0.20220369686753623,0.6815427761903945
0.1905230951554548,0.19771156054339428,0.7107479945494255
0.1941981950521919,0.20913321437700386,0.6895040344583726
0.19116012851401207,0.20291223886945625,0.6956708442058418
0.18435025998397,0.19877490941407625,0.6758914411280118
0.16754123637183405,0.21164904509785462,0.5553591622276849
0.17409884407285922,0.1955156053686379,0.6347260303793917
0.20045307090890038,0.21335190798338313,0.7051873701575632
0.18220086079786604,0.20256580527760223,0.6526316750089879
0.1596814650652804,0.20385636356488074,0.5380330696930753
0.1941633278046342,0.1995221959231638,0.7225428085211715
0.17242464881813208,0.1938136480302592,0.6316616505717828
0.16814291984580232,0.19423663515672154,0.6082422080184702
0.18578390485768506,0.19952350165886884,0.6805409073555593
0.18186065289182787,0.21610701615027056,0.6101636829788915
0.18465894160277765,0.2049240777374648,0.6571162505134891
0.2133827022431287,0.21860563515415724,0.7473855929098707
0.1844010861198571,0.21082403973612232,0.6375036086400775
0.20344781743838383,0.2236301806198951,0.6861677480786886
0.1951628405744105,0.20197072656778553,0.7187320808379171
0.1932309303775196,0.20695510901299205,0.692086950936437
0.19492935268426792,0.20965842444045582,0.6912641505871312
0.21050497437813853,0.22282353890685036,0.7203232439694641
0.1868367705771071,0.19746339467380392,0.6929728459452047
0.17698149604410662,0.19591793818325065,0.6481361391489087
0.1924757904733769,0.1987885769593774,0.7167202092426664
0.1797734905926862,0.20079403217259303,0.6463015319157448
0.17986314050065663,0.19594450224206036,0.662754703575352
0.18971468653063706,0.20411609770096872,0.6844863688082059
0.18514179951554896,0.19782375816329312,0.6831424130765754
